COURSE, STUDENT-ID, LASTNAME, FIRSTNAME, ANSWERS, LETTER-GRADE, CORRECT-COUNT, INCORRECT-COUNT, BLANK-COUNT, TOTAL-POINTS
CS-250, 28505, AKUUKIHV, CEJOWSCV, ABCAABBAACBABC AA  B B  ACB BCB  BAB CABAC BCBAB CAAAAB AA AAB CBBBB  CCCCCBA  CCCC CCCBBB AACCAAB C, D, 23, 55, 22, 59
CS-250, 21795, PEDBWVT, DJLSDUHH, BABAACC AAC AAAACACB  AABACBBAACC C CBCA  CBC A B   C CABCCA C BCBCACAB A AA C  BAAB  AA  BCB CCBCB , B, 29, 44, 27, 82
CS-250, 38757, JIBKJ, OCEEW, BABCA BCCBBACBBAABBABBCBAAACA AABBCBA BA A BC BACBACABCCB B AAAAC CBAAAAA ABCCCBAAAB ACABAC C C  AAB, C, 30, 55, 15, 73
CS-250, 18417, MQOLJ, CULEMCPH, AACBAAAAA BACABACBCABACABBBBACBCB  BACBABCABBBBCCCB BBBBBCACA B BBCCA BCCAACCCBABBBBAAABC  BACBABBCC, B, 34, 57, 9, 79
CS-250, 14626, EVACHIIXH, QFNIIEVQ, BCAAACC ABCBBCACCA ACBCABCACABAAACC ABABACCCBCACB ACCABAAAA BAABBBBACBAABACABAAABBCA BACAACBBACAC BC, D, 27, 66, 7, 56
CS-250, 24591, TTFQCC, MIGWQPBGK, ACBAABBAAAC   AABBBAB AC BABAC AC CC B BAABBAAA CABCCABAAACA CCCBA  ABA AAAA CBAB CAA A C BABBCBB BC, D, 24, 56, 20, 60
CS-250, 18795, PLDNTAU, GLAOG, CCBBACBCBABACB A  ACCBB  ABBBACBAAC ACA     ABBBAACCAB AAB  ABCBC ABBCABAACBBBCBBCACACC AACBAC AA CC, B, 32, 50, 18, 82
CS-250, 33005, PCHRMOR, IBAND, CABBBCABBBBACCAACCBAABCCACBBAABCAAAABAACBCBBABAACBCBBAABBAACACABBAABBACBACBACCABCCCAABCABCBCBCBBABAC, B, 36, 64, 0, 78
CS-250, 18959, MTGIMQIMG, HUAMBBI, BBA BBCBAB BAAA AA AACCAABBACABCAABACB CAACABABBAAB CAACBAACBAAAABBAAC CA BABBCBBB ABBCBACACAA  AAAA, D, 28, 61, 11, 63
CS-250, 31167, MRTFERIE, ERWGMKUH, BCA AA AC ABBABBCABAABCABAC ABC AAC BBABCAABCAAACBBBCCCC AAABBAABBABAAACBCAACBBBACBBCBBAABB ABABCCCC, D, 27, 65, 8, 57
CS-250, 20003, SXTWK, CFUEMGD, AACB ABCCACA AACCCCCBBABACCCABCCA BABAABCCACCBBCBAACABCBBCBBBBCCABCAACAAB BBBAAACC B B CB ABCAACABBC, D, 28, 64, 8, 60
CS-250, 29488, QGIOSCFN, UCADMEUIL, CAC ACABBABCCB BABCAACBB  BBABCCABCCBCBABCBABBBCCBCBBBBBCAABBCCAAAABAB ACBCACCBBBBBCACACACCCBBBBBABA, B, 35, 60, 5, 80
CS-250, 37412, EEEBM, GKDHDT, BAAAACCACCAAAAACBCCCABCCACBACAAACBBACABBCBBCBBACBACAACCCABABCCABCACBBCCBCBBCAACACCCCBAAAAAAACBBBBACC, B, 38, 62, 0, 84
CS-250, 39489, GNLBMG, FKNDHISNB, AABBAB ACCACCCAAABBABCBCBACACC CBAABCC BAA AAAB CBCCBBBAAACCBAB BBAAACBC BBACABABBABAACCCCBBBC BCAA , D, 29, 62, 9, 64
CS-250, 16139, FFDFDXXX, DKHHF, AAC AAAAB BBBCACCACCBBCAABCBBABCAAAAA AABBCA BACACCACACBCBCBBCCB ABBCBCBCCACCBAAB  CBCAA BBACCABAAAA, B, 34, 58, 8, 78
CS-250, 16245, INRGJKNIM, IVGDXGCA, BABCACACBACA ABABAACABBBAABCB  BCB  ACCCBBCBB  CBBCCCACBBB CACCACCAAA CCA B BCBB CAABBCB  CCCC B BCA, A, 38, 46, 16, 98
CS-250, 17493, TVWOWKSV, VSSASTQ, CBB BCBAABCAACACABBAABCBAABCAABBACCAACBABC AAAABCBBABAAACAABA ABCACAACACBABAAACBBCCBBBBBABCAACBBABAC, B, 34, 63, 3, 75
CS-250, 18824, RNUNKK, SGABNDI, AC BABCCBABBCABCBBCCBAAAACBCBCCAACBCCACAACBACBBCCCCBB BBCAACBCCACCCCCAABBBABCCCAABABBACACBABCABABA C, B, 36, 61, 3, 81
CS-250, 31088, PWIVMJB, SFKUGEO, CBBC CABABCBBAABACABBCAABAACBABACAABCBAABABBCAABCC ACAB C ABCCBCBBACCBCACBBACACBBCCB BBBCAAACCCBACBA, F, 26, 69, 5, 53
CS-250, 34506, XQTUBM, KAQHGQMOD, CBBCBCB ACBCAABBCCACCACABABACAB ABCBBCBABBCAB AABAC ABABCACCBCA ABBCBCCBBBCCAACCBA CCCCCAACBAACBAA  , B, 33, 59, 8, 75
CS-250, 33968, KFRIIP, XOPOOE, CCBCABCC ACBABABBACCBBCAAAAACCCBCBCA CCAABBBBBCCA  BC ACAAACBABCAAA CCCAA BBBAABC BABCCABABCACACBBAC, D, 29, 63, 8, 63
CS-250, 29729, QOKDO, OSLAR, AAACBCAB BCA B  BCCAABB AACCBB BCBCCABBBA BCAACCB ABCCCAAA AABBBAACCAABB BCCCCBAAABAAABBACCACAABBBB , B, 34, 55, 11, 81
CS-250, 25498, AVUEXODT, LGTSDKR, BABA ACAABBCCCBCABBBA BAA C  BCAB BCAAACBBBA CBBBBBAA C ABBBCCA BCCA ABBCAABCABAABBABBB CA BACCAABAA, A, 37, 50, 13, 92
CS-250, 31091, LCOQSAIOM, OMTSH, ABCBBCACA B  CBCCACBCABAAC AABC A CB A   ABB B  B AA CB CBC A BBACCCB B ACBC C  BCBC CBBCBCCCAB  B  , F, 18, 54, 28, 50
CS-250, 21361, OKEJFLF, HKOKICCB, AAABABBACB BACBBCCC CA AAAABCCCBBACCBB CCB BCCBCC ABCCCACA A BACBABC C CC B BBBBBABC C  CABAACCCBAAC, F, 23, 62, 15, 52
CS-250, 20868, WKIHAEVF, IIPNMD, CBCABACCABAACBBAABAAABBCAABCACBBACAACAABBBAAAACBABACABACBCCCAACCBCBBAABACBCACABAAAACACCCABBBAAABABAB, B, 36, 64, 0, 78
CS-250, 41050, WIFJCJB, FIHHJKN, CBACAAAAA CBCBAA A ABCCBAAAA BBCC  C CA A BC  AC  BAA CBCACBA BA CABAC CBCBCCCBBAABACAABACCA AA CABC, B, 30, 51, 19, 77
CS-250, 42160, BPXTRWX, TUNSWNW, BBC ABABACABBAB ACABBC B BCABCBBBCCBAAABBBAACBBCBCCAABBB ABCBBBBCAAA BAB AACC ACACA CCBABACCCBCAACCB, C, 31, 60, 9, 70
CS-250, 40202, TGFBRSDFT, JWBDFXP, CA BAA BBBACABBCAAACAABCACACACABACBCBCB  ABC BBB CBBBCCCAACA BCACCACBBBCABAACBBBBABAAACACCCBAAAACBCA, D, 27, 66, 7, 56
CS-250, 38219, KLHOU, LTFJWVF, AABABBC CBABCA BABBABAC ABCCCAAABACBCBCAABBCCCCCABCAB C CAACBAACCABBCCAC CBBACCBCCCAB CAAAABBACCABCA, F, 19, 74, 7, 32
CS-250, 24090, KDRTVH, CMJEH, BBB ACACCBAA  BBBC BABBB BA CC BBAAAA  C CBA CCBA AC ABAA CBAAB  BBC B  CCBBAA ACBB  CBAA  CABAC BAB, D, 21, 54, 25, 56
CS-250, 24244, NNRPESB, DOQPCPKNX, BCAABAC AACBACBAABCAABBCBCCCAC CA ACBBA CA BABBCCBB CCAAAACAB CBBCBABCCBBCCCABCBACBCBACCAAACAABAABBA, C, 32, 61, 7, 71
CS-250, 10786, HHFVNL, IQRTXIT, ABA BACBC CACABACAABCB BABBBCBABAACCBAACBBCA CCAACCCBBCABCABBCBCBBAACA  BBC CAAAB BBABA AABACBBCCCB , A, 36, 54, 10, 86
CS-250, 23611, XGOCORBDT, TFKITIU, C CBACCACACCABBCACCACCABACBBBBCCBBCBCBCABACBAABBCABABACBAACCAABBAACABACBAABBACCBCBBBBAACABACCACCCCCB, D, 29, 70, 1, 58
CS-250, 24141, XJHBVMGMM, LCXSLBDAV, AACC BBABBACBCBCCBCBC ABAABACAACBBBCCCAACCB CCAC  ACBCCACB BCBAAABCCAB CCBAAAACAACBA AC CCCC  BCACAC, B, 35, 54, 11, 84
CS-250, 37644, FUXRPBNGV, MJPDLQF,  BABBCBCACAACBBCABBABBCABBABAACBAABAABABBACAACBCABACACCBCACCCBABBCBCBBBBAABBCCAACAABACCBCABAACBBCBCC, C, 32, 67, 1, 67
CS-250, 31761, OWKLTU, OLAEO, BAC BBCBCCCBCBACAC CBA B BABCAA B C CBBBCB CCAC  AACCA AABCCA AA AACCCAACABACABC BBAABAACACBAABCA A , F, 21, 63, 16, 47
CS-250, 15160, LBRRT, RNMKSKQWQ, CACABBCCCBBCCBAACCBAACBABBBBABBCCBAABACBCABBCCCBCAAACBACBACAABCACAAAAABCBABAACCBCACCBACAACCCCAACCACC, D, 31, 69, 0, 63
CS-250, 27394, FNLDNB, VPVUDE, CB BAABBB BCABBAAACBCBBBABCACBAAAAB   CCABB ACBCBB  AAC BBACACAACBABCCABA  CCACBACC ACABACCCBBABBACA, A, 36, 52, 12, 88
CS-250, 34500, EROFPKKU, DMGEUNMP, CC CABACACBC CACA C BCAAAAACBAAACACC ACCBABBABABCBBABCA C BCBACABBCBCCBBBBAABBBAACB BBCBBABCACAABBAA, A, 37, 55, 8, 87
CS-250, 38336, RDBAGJ, TXHEXRFFK, BAABABABCBABAA BCBCCC CBABAB BCB ABB  B B  BB BCC ACABBCB BBBBBBBACABBAB B ACA B  CBA BCA CA  CBBBBA, D, 24, 55, 21, 61
CS-250, 15506, WLCOJDE, WUWHADNQG, ABB BAABAB CAB BBBCBBCBBABC BBCABBCCABCA BABBABBB ABBBBAACABBAAAC BAACABCABBCCBBAAAABB  ABC  ABBACCB, A, 36, 53, 11, 87
CS-250, 10729, VSIOGU, JJXRFFHEA, CCBAB BCCABBAAACBCCBB AC CBAAACBACCACCBBAABABBCBBABACBCACCAACB CCBAAACCBABCAAACCCBCCCACCABBCACABCCAA, C, 33, 63, 4, 73
CS-250, 26228, AJIXW, WRVHLN, ABBCBBCBAABBBBBABCABBBBBBAAAACBABBABACCBACCBBAABABAAACBCABBCCBBBBCBACABCACCBCCBBBBCBABCAACCCABCCABCA, C, 34, 66, 0, 72
CS-250, 33763, AQDEO, ADGOLJLR, C BCABCBBACBBBACA BAABCCAAABCCBABABBACCCBAABC CCAC A BCA C  ABCCACACCCBCACC A CACCBAABCCACAAAAACCCCB, F, 17, 73, 10, 29
CS-250, 12448, VXTPKPE, VJNKET, B CAACABCBABCCBAACCAABAAACCACABBBCCCAACCBACBABABBABABAACC CBCAACABBBBABABAAACCACCAAACCAABAACBCBB AB , B, 35, 61, 4, 79
CS-250, 20680, CCPSOUQOX, BOOKAVF, BBBB CCABCAAABB B BCCB BBACB ACACBBCCCABCCACCA   AA AAA  C   AABABAAAAC AB BCBCCCC BAACAAAACBBB CBBB, B, 30, 52, 18, 76
CS-250, 32514, WOTGAWPXM, MAOXMC, AABABBABBACA  AABBBBC C BCCAAABABBBBBCABACABA  A BABCCA CBBCBBBBBBAACBBCCBBAAC ABBBCB BB BCABCBBBBCB, B, 35, 54, 11, 84
CS-250, 31242, KWPWQT, XDDBHCG, CCC AABCCCBAAAABCBABBCCAB ABBAACBBCBC  CCCB  CAC ABCBCAA   ACCBCB  CCA BBCBBC CBBBBBCCABA  CC  BACAB, B, 31, 51, 18, 79
CS-250, 37752, KBPBEAU, SEGOK, BABA BBAB CABAABBBCBBCACBB B  AACBCCC ACBCAABABACBCAAABBCBCABBCAAACBAC BBCAABBC ABBACBBCABBCB B CBBA, A, 38, 52, 10, 92
CS-250, 12568, WNVJOSPQ, SWOUDTVCP, B ABABCB ABBCBBACAAACAABAA CBBB AACBC ACABACBBB BBCCBBAAABCBCABCABBBCBACBABCB ABACACACBCCAABACCBBBCB, D, 29, 64, 7, 62
CS-250, 36136, IRSRXSU, JMWRM, CB BBCACBBC BAAACCCCACBBACBCBCCBBC BBACABCCBBBCBACCAACABBBCCCBBBCCABBACCBABACABBCACCAAABCCAC ABBACAC, D, 30, 66, 4, 64
CS-250, 15224, CCFRAH, FKEQMECV,  CACACAAACCACABBBCACCABC CCBBCBBBCBCBCABC CCBA BBABCC CAACBCBA ACBABBCAA CCABCAAACA AC AACCBCAB CACC, B, 34, 56, 10, 80
CS-250, 28311, FFKXVOM, LNMLTVLB, ABCA A BAAABCABC BCAA AABBB BBAAA BAAABABACABABCBBB CAAA  AB CBACAACAAAAAACABBCCCABAABBABCBCCACB B C, C, 31, 57, 12, 73
CS-250, 13165, XCTFWDG, JKKOUNXCT, CBA BBB ACACACBBBBBBCBCCBBCABABCCBCABCAACABCCBABCCABCCAB ABBCAB CABAABCBBCAAACABBCA BBC   ACAA  C CA, A, 36, 53, 11, 87
CS-250, 28060, BQKNS, RAWHGV, C BBBBCCBBCCCAAAAA BBAACAA AB ABBBACACABCCAC  BCB A AB BCBB A ABCBBCBC ACBCCBCCAAABCBACA CCABBBBC AC, B, 33, 53, 14, 81
CS-250, 24215, XNLXX, JIRRDKC, ACA BACBBCAACBBBBCA  AA AAACBC CBCABAABABCBBA BCC BCAACACAABAABAAC BCCBBBACABACBBBCBBBBCBCCCCACCBCB , F, 23, 68, 9, 46
CS-250, 20715, VTTFOKO, EQCEDBC, ACCBABB AC BAAABCAABBABCA BABCBBCAABCCCABACCBCBB BC  ABBBA ABCA ABBBCCCCAABCCBAACBBBC AACCAAAABAABCC, B, 34, 57, 9, 79
CS-250, 14560, RRLIPT, BUATFKDUF, B BBACABCCBCCCBABAACBBAABABACBBCCCACBACCABAACAAAABBCCCAACCBCBCBCCCBBCACACABAAAAAACCBCBCABCBACAACACBB, B, 35, 64, 1, 76
CS-250, 26101, KUTPAH, XWHQRELPD, B CCAABCABBCCCACACACCACAABAAABBABACCBBAC B AABACAAABACA AABABACBCBACCCBCCBB ACBACAAAA ACCBCBAABCACCB, D, 29, 65, 6, 61
CS-250, 33220, SFIPIE, GEDIU, CBACBACACCABAAAAABCABBACACCAABABABABCCAACBCACAABBCCCBBACABACABABBABABBACBBBBABACBBCABBBBAAACAABAABAA, B, 38, 62, 0, 84
CS-250, 13693, XBNAOJFOR, OWVCVX, CCABBABBCBAC BACABBB ACCBA BCCAABBBBCA CBCCCBBBBACBCCCACB CAB A BCAABCCCAACAB AC A CCABCAAACCBABBBAA, C, 29, 61, 10, 65
CS-250, 11877, TVUIGMLLA, UHXIOQKC, CCA ABCCCCCC BABC BACACBBCA AA BABCCB CCCACB  BBBABCAABACBA C BC BBCBAABBAB CBBBCCBACCACCAA CBCBACAB, C, 28, 59, 13, 65
CS-250, 34421, DTNSWVU, HEANDIG, ACAB CCBACCCC AAAABBAABCBBABBAABAA CCACBBCAACAC BABCACAABA BCA CBCBCCCCCCABACCBCBCCCACACBAABA BCCAC , F, 24, 68, 8, 48
CS-250, 31736, LFILLUJJ, PDXWFO, BAABBBACACBCBAAABAACBCAAACCCCBACCBBACCABAABAACCCCBAAABABBBAABABCBACBBBBACBABAACACCBCCBAACBBABCAAABBB, B, 38, 62, 0, 84
CS-250, 35466, SDLJW, TQUMVDDGO, BABABACABACB   ACBCACCACBB  ABBCAB BABA BBBC ACAAAAABACCB A BBACBBBCCCACC  C CBAC AACABBCCCBCCBCBBBC, C, 30, 56, 14, 72
CS-250, 33760, UNULNNX, AATBIGIU, ACCC  ACABBCBAABBABBCAAAABBBAB BCBB B BBCABCC ABBABBBCAAABBCAAC AACAAAAABAAABBBBCBBABBAACBCBCBACCABB, C, 30, 63, 7, 65
CS-250, 18436, QDIQU, UWRQNBQUM, ACCBA CBBCACBCBBACCBCACAACAABBCAABCAACCCAACCA BCBCCCCABB CBAAAA C CBBACABBBC BACBCAACB AC ACBBCACCCC, D, 29, 63, 8, 63
CS-250, 36057, FGFTK, BTLHDMGUA, BBA  BBB BAC ABBBAABCAABACAACBACABBBBACCACCBAACAABACBACCABBBCAACACACCABAAAABBBCCAABACCBBAA AAAACBCAB, D, 28, 67, 5, 59
CS-250, 36097, SEMJNSKWV, KGIIWJ, AC ABBAABAACACACACAACBBBABBAACCABCCCCAACCBACCAABBABACBCAACBAAACBCCCBBCCABACCCACABBCCCCAACBCCA BBBCAA, D, 29, 69, 2, 59
CS-250, 13280, OUICJJSF, MHDCRLCE, AABBA BABCCABBACBAAACAACAABABCA CCCAACBAAACA BBABACCCBAACBABABAB CAAB BAACA AACBCAABCABBCBCCABACBAAC, C, 32, 62, 6, 70
CS-250, 15089, GSHFVIR, VNCJLFT, BCACBAB ABB CBBACABCA CC BAB CBABABBCC BCAC CBCC BCCAAC BBB CBBC CBBCCAACAA ABABBAABC BAAB C B ABBA , D, 26, 57, 17, 63
CS-250, 26908, GMSQHHC, VKRPLNTHU,  CAABBB BBCCCBBACACCBBBBBABCBABCCACAAACCACCACCCCC ACCBACBC ACACA  CCACBBCBCBACABCBAABCABBCBCBBACCCCB, C, 31, 63, 6, 67
CS-250, 19918, OIMQPD, HTTIHT, CC ABCCAB BAAABBBBCCCBCCBA A CBA CCA BA BCCCBABACB  CAAABBCB A BBA ACBC  CAAACACAABBAABBCBBBAA CBB C, C, 27, 57, 16, 65
CS-250, 30870, BVLTKGKB, EJIDC, BA C BCCABBACBBAACCCBBBBACA AABBAAABACAAC CCA AA AABBACBBABCBACBCABA BCACCAACCACABBCCCAABBCAC BCCACB, A, 39, 53, 8, 93
CS-250, 26720, AGXAE, RKFQVBDMW, ABAB CABACACCBBCBBBCBCACBCCCBABAAAABCABC CAACABCBCCCCABBCACCCBCCCBCACBBCABBCCCABBBBAABA CB CCCACACAA, C, 31, 65, 4, 67
CS-250, 29100, UCCAH, DBFQTONHW, A CC ABBCCCCCBBCAABACAACBC A   AB BBAAAAAAACBCBB  AABA BAB AA AAABBBBAABBCBAABCBAACCACCA BA BABCCBAA, C, 30, 56, 14, 72
CS-250, 11675, KWQBCVEVP, MVNUFP, BB CACBBCBABCCBBCCBCCABBBABCCACCABACBACACCCBCABACACAACA  BCBABCAAACBACCCCACBABBACBABBCCCCCBBCCBABAAC, B, 34, 63, 3, 75
CS-250, 34843, QKLPCU, AJXVNTM, ABAC BAC CBBACA BBBAACA BABA B B B A ABBACC ACCCB   CBB  C CB  A B BB  BBBACACB CCBCCACABCCABACACAAB, B, 30, 47, 23, 81
CS-250, 31110, WMXHROS, KRMXDT, A CCBBAACAACAABCBAABBCA AABACBB BCBCBBABBBABCACBCABCAA CCBCCCBBABBABCCACC ACBACCB BAABABAACBABB CBCA, D, 29, 64, 7, 62
CS-250, 17716, OEXCGU, VLXSD, AB AABACCCCABBBAAABABAC BBCC  CACCBBACBCBCABCCBAAABABCABCBBCCAC  BACCABCCACBCBACACBBACAACCCACBACCC B, D, 29, 64, 7, 62
CS-250, 32266, GDPTHVI, EOQGQ, CBABBBC BBCAA BAC ACC  BACAACCCCA BAAACB BABBBCBCBC ABCBABCCB AABBBABABA BCA BAB ABBCBAA BCCCCBABBCB, A, 35, 52, 13, 86
CS-250, 16683, FNBQRHXEJ, UKGSR, CB BAAABAABAABBB ACBACCABCAACBB CCCA CCCBA AACAAB BCBAB  CAAACACBCAACAAAC CCCCCACCBACCCCA ABAABA CBC, B, 33, 56, 11, 78
CS-250, 19767, TMVLFJS, IMSERG, CACABACBA C BB AC CAA ACA ABBAACA CAACCCBA A  A C CCACAACBCBBBCC AC CA BCCB AAB BCCB CC CCAAAA BBAAC, B, 29, 51, 20, 75
CS-250, 23296, NGHBXL, SQGOKBFD, CBCAB C ABCABCABCBABCB CB ACCAAABAABCCABCBCBB C B BAABABCCABBBACCBAACCCBCBABCBBA CAABCACCCAABCBABCB , B, 34, 57, 9, 79
CS-250, 37873, NNSGQ, CKNUFDKAR, CBBCBA  CCBCBCABBAAAACABBBBACCABACBB CBABB CBCBBCCCAACCCCCACCBCCBBAACCBBAB BAABBBCBCCBCB CCC   CBCCB, D, 27, 64, 9, 58
CS-250, 42660, IOSMJ, BKUOENMQR, CAB BAACBBCCABBBCABBAC C CCACCCC AACAAACAABCBBCCCBBBA  CCCA CAAAACBAA BCBAAACBBAAC A BBBAABABCA  AAB, B, 32, 56, 12, 76
CS-250, 39555, RBSCTL, OKDCH, BA  ABCCCABCBCBCBAAAAABAACABAABC CACACCAACCCCCAAAABCCCCCCAACCAACBCC ABAAAACBACBB AAACBABCCACCBBBBCBA, F, 26, 69, 5, 53
CS-250, 22223, SQTFAH, TVHKB, CAC AAACAAACCBBCABABBABCBCCACAABBBABBBBACCBCBCCCABBAA ACCCCABCCBCABACAA CABCABCCBCCACCBBCCBCBCBBBAAB, B, 36, 61, 3, 81
CS-250, 11282, ATIENQL, LJVBHEIBV, AB BBCACCAACAAABCCCACBAAABCBCBBAAAC AAAAACCCCC BBACAC BA BCBACA B ABAABCACCC  CBAA  BBB BABCBABCBAAB, F, 24, 64, 12, 52
CS-250, 17059, XWTEV, AWBXRXGH, BBCBBBBB ACACBAACA ABBACB B CBACBCABACA AACBBCBCBBAAC  BABABAAA BBABBBBAC BBBACC BBCBABABAAABAA AC B, C, 29, 59, 12, 67
CS-250, 10265, HVEJPE, NVQPO, CAA ABBCC ABCA ABCABCAAB C BABBBC CBBCCBC  CBBCCACACACBCBAB CCB BCCCB   CBCA   ABBAC CCBBBBCABB A BA, C, 27, 54, 19, 68
CS-250, 33530, UWAMJBINC, RUXQVCD, AACABCAB BCAABBAABC ABB BBCACCCAB BBAAAACCCACABBBCBA ACB ACAACCBACBCACACC CBCBCBACBA BCCCB CB ACACBB, F, 23, 67, 10, 47
CS-250, 32017, JITDV, PVDFCKAW, ACCBAABBAACBB ACCC BB BABBBCACCA C CBA ABCCACABAABAA CA BBCBBC   ABBC CBCAAACBCCBB ABBBCCABAABAABBB , C, 28, 58, 14, 66
CS-250, 12262, DLRDVKSO, FRGKMS, CBCBBA BBABBABBB AABC CCBBBCACABB  BBC  BCBAA ACBCCAAB BCABBB BB ABAAA A BBBCC AAAB C C C AB  A CA B, B, 30, 48, 22, 80
CS-250, 33537, JDAGSX, EXUVMVO, CBA ABB AABC CBCA C BC B CAACC B C BBC BCAACBBABAB B CAAB AA CBB BBCCBA BBCBA A BCA  BBA B   BCCC CC, B, 30, 44, 26, 84
CS-250, 18978, QADEHW, MCVRBS,  BCABBAABCCBCAABABCBCAABABCCBBACBCBAABABBACCBBBBACBAACCAAAACACBCABBC BCCBCBABBBACACCCCCCCCBACCBCBBBA, D, 28, 70, 2, 56
CS-250, 27749, ANWIXKXA, PVVKAK, CACCBABC A CB BBCACBCCCCBCBCCCCCCBCCB CCAABABBA AAACABAACBBACCCCCAAABAA BAA CCCBAACCA A ABACBAACCBCA, A, 36, 55, 9, 85
CS-250, 35462, EMFJA, IPCHSAQ, BACAABBBCA BBBB CAA CAB AAB ACACBCBBCA CBBBBCB  ACABBCCCAAC AAAABB CCBACBABBAA   BBC ACCCCCBCBBC ACA, D, 26, 59, 15, 61
CS-250, 37044, SSBNJWIS, BFJIJDA, BCABBC BCCCABCAC ABAC ACBAABBABCBBBB CCCB CCCBABCCABACACCCCAAAABBBA BBABABCABBACAACCCCC CCBBAABBBBAC, D, 28, 65, 7, 59
CS-250, 14058, WPHNNXPD, SHBGLR, CCBABCABCBCABCBCCCBACCBBBCBABACBCACBBBCABCBBAACCBCCBCACBBCBBBBBCACBACABCACCAACBACCCCBABBCBCAABBCCAAA, B, 37, 63, 0, 81
CS-250, 16150, EXRPW, XTMPUXCC, BBA  CBAACBCBCABA ACBAABBAAACCBABCCCBCB CCAACABABBCC CAABCBCACCBACABCCCCCBCBAACABABCBCACBBCAACCBCCCA, F, 24, 71, 5, 47
CS-250, 35177, OXPDWGB, HWROOJMJP, CACBAAA BABBC A CBBCACBCBCCCCBBCBCBBB CBABCC CABCBBCCAABCACBAACBAAABBB BBBAC CAABAABCACACCABCBCBBCBC, B, 34, 59, 7, 77
CS-250, 14997, DSKWVQ, OWEEJD, ACCCA BCCBABBBBAABBCC ABBACCAC CBCACBAACCACC    BCBAAABC ABBAAA ABBAAC CABCABCACCACCAABABCC ACCBCBCC, D, 28, 61, 11, 63
CS-250, 31819, AMGMGVX, HKHDAU, AA CBCCBCCCBCCBBBCCCCBCAACAABCCB BAACAAA CCABBCCBBCAACABCCCBBCCBBABBACCBACBCBCCAABBBBCBB CACCACBBBBA, B, 34, 62, 4, 76
CS-250, 35065, JIEUVXA, WULIST, BABCAAA BAACCCBACBCBAABCAAAACCBCABCCBAA BC CBABB  BBBBABACBBCCBACABCBCACCAACBAA BBBACCCACBABB AAABCA, A, 41, 52, 7, 98
CS-250, 10305, CMCMGKF, AMOJIXQCK, ABCCABBABBACCBBBACCCABCABAABABABCCBAACBBACAABACBCAACBBBABABCABCBBCACACBABCABCAABACBCABCABBABBACAAABA, D, 31, 69, 0, 63
CS-250, 12813, GKPABS, FKHGCQVKB, AAAABA CACCBCCABACA BACBAACCAAAAACBAACACABBACABBBBC BACCCABBBCACA C ABBBBBBAC AACABABCBCBCABCCCCCBBB, C, 33, 61, 6, 73
CS-250, 19269, TCLFUM, DTQNP, BABABBBA CBCBBBCBBBBB BBBABBACACAABBCCACBBABCC BAACAA AAA AACCC ABACCAAABA ABBCBB BAACCBAAAACBAA BAB, B, 35, 56, 9, 82
CS-250, 11114, FUMUDDRI, WUWLBQ, ABBBBABABCAACCAABBCAAACABCCBBBCAACBCAACABBCCBBBAACAABACCCACABACCACBCCBABBAABABACBCACACCBBCAABCABAABB, F, 28, 72, 0, 54
CS-250, 38961, LJSFKDTC, VLFWFVTQ, BAABBC CBCCABAABCBBBBCBBB BB BCACB CB ACABCCCBC  ACACCBCABCABCC  AAACA CBAABACAABBABCB BAAACBCBCBB  , A, 40, 47, 13, 101
CS-250, 29995, BJUTX, QEJXCIS, AABCBACABBCACBACAACCBBBBBACABBABBCABBBCACAABCCACBCBBABBCACACCCAABCAACCACACCCBABCBBBBABABBCBCCAAACBBC, C, 34, 66, 0, 72
CS-250, 38582, KMMOE, VMQKD,  CBBAB ABBBCCC CCABBA ACBCCCCBCACCCCBAACBACBCBCBCCBCBAAABBBAA CCCCCCCABA ACACACACBBCAABBB AABBCAAB A, D, 29, 63, 8, 63
CS-250, 40559, UNIPLLH, GEOMFF, BCCBBBBBABAAA AAC  BBAABBC AB B AAACCCC  B BCABAACBAAB CCCBCCA CACA  B ABACCAAA  BC AC AA  CBAABCCBA, D, 24, 56, 20, 60
CS-250, 15635, KBCEOIQTO, USMLC, AA BABACAC CABA AACBBB BBCABB BAACCB CCABBACACABCBA CCBACBCCBACACB CCCCBBBABCC BABBBAAAAC CACACBBBCA, A, 37, 53, 10, 89
CS-250, 41237, FBLOUAD, OAHQCP, CCBC CA CACBBAACBABCCAAAABBBACCCBBBCBABAC CAABB CCAACCACCBAACCBBCB AABAC CBCAACCAACACCCCBBBCC ABBACA, F, 25, 68, 7, 50
CS-250, 34282, AIHGX, TGELQGBU, BAACBABABC BCBBABACB   BBCBAAA BC  BA BCCBACBBAA ACBABBB  CABCABB CAC BBACBC  CC ABCBABA A AAACCBA  , A, 39, 41, 20, 105
CS-250, 37060, RMKEO, LSTDSF, ABBABABC BCBCBBA  ABBC BBBACBBB BC AAAAA B C BB CA AA BC BABCABB CBBAC CCBC CC BACACBBAABACBA BCB  C, C, 27, 53, 20, 69
CS-250, 11088, RISCIKJBS, VMTCMQEMX, CBBBABABCBACCCBCCA BAABAAA CBAACCBBCCCAAAAC BABAC CAACCB CBA CB CC AA B A CBA AACCAB BBCB BCB CB CB , B, 30, 53, 17, 75
